nose_x,nose_y,chin_y,avg_ear,head_tilt,mouth_gap,face_ratio,left_ear,right_ear,face_w,brow_height,brow_furrow,perclos,symmetry,lip_droop,class_6,group
0.4784970283508301,0.5831027030944824,0.8407559990882874,0.23334766540434126,0.04162400960922241,0.0005450248718261719,2.048756305964188,0.21624518552110636,0.25045014528757614,0.5278708636760712,0.3213126868009567,0.1320629119873047,0.0,0.9682241135392734,0.6889624297618866,focused,engaged
0.4776565432548523,0.5779160261154175,0.8325616717338562,0.2400800966083755,0.03936952352523804,0.0007608532905578613,2.0311887362049315,0.2255631001541945,0.2545970930625565,0.5172353982925415,0.3262471050024033,0.1284206509590149,0.0,0.9767576681499535,0.6837039291858673,focused,engaged
0.46668538451194763,0.5959314107894897,0.8316853046417236,0.17479359023031654,0.038623273372650146,0.00027257204055786133,2.177805799640101,0.15778179235739964,0.19180538810323347,0.5134283751249313,0.33171938061714173,0.12983745336532593,1.0,0.9644238297866099,0.6886231601238251,focused,engaged
0.4761129319667816,0.5995470285415649,0.8224324584007263,0.11382841660984544,0.04205012321472168,0.0008895397186279297,2.253155040326343,0.11538411754854894,0.11227271567114194,0.5021976828575134,0.3378155350685119,0.12989991903305054,1.0,0.9545015498035574,0.6847145855426788,focused,engaged
0.47243762016296387,0.5874416828155518,0.8265600204467773,0.1570116152027688,0.03744244575500488,0.0006000399589538574,2.078502003749726,0.14708755106330762,0.16693567934223,0.4970100224018097,0.33756369948387144,0.12564116716384888,1.0,0.9701968094906148,0.6847511231899261,focused,engaged
0.4819619953632355,0.5798081755638123,0.8240064978599548,0.21860133940794574,0.036232054233551025,0.0008752346038818359,2.0429379055900565,0.19170553226877904,0.24549714654711244,0.49888405203819275,0.3323573529720306,0.12647289037704468,1.0,0.9770665482531957,0.6790359914302826,focused,engaged
0.47474485635757446,0.5874484777450562,0.8224307298660278,0.15756050884005673,0.03501203656196594,0.0007182955741882324,2.0925881967284026,0.12828863003286525,0.18683238764724824,0.4917231798171997,0.3361264646053314,0.12452232837677002,1.0,0.9643759453530399,0.6799628138542175,focused,engaged
0.46905064582824707,0.5755982995033264,0.8260814547538757,0.23531636508691686,0.039023369550704956,0.0002193450927734375,2.0387634227087994,0.22151068382487538,0.24912204634895835,0.5106779336929321,0.3260559856891632,0.12831565737724304,0.0,0.9657646069640402,0.677771657705307,focused,engaged
0.46748629212379456,0.5924748182296753,0.8357159495353699,0.1533942290829846,0.04082420468330383,0.0012211203575134277,2.174669911799837,0.13958790423194103,0.1672005539340282,0.5289713442325592,0.3242310106754303,0.1384011209011078,1.0,0.9512602042812629,0.6897510588169098,focused,engaged
0.4814342260360718,0.5770121812820435,0.8252143263816833,0.2121491954223882,0.03751590847969055,0.00047069787979125977,2.058713780468582,0.19354409551172966,0.23075429533304676,0.5109792351722717,0.32595685720443723,0.12422126531600952,1.0,0.9764588123864173,0.6777127087116241,focused,engaged
